filename,width,height,class,xmin,ymin,xmax,ymax
DaunJarak (3).jpg,4032,3024,Daun Jarak,1542,694,3330,2386
DaunJarak (30).jpg,640,640,Daun Jarak,383,290,544,470
DaunJarak (30).jpg,640,640,Daun Jarak,21,251,165,436
DaunJarak (30).jpg,640,640,Daun Jarak,322,164,452,269
DaunJarak (30).jpg,640,640,Daun Jarak,481,209,614,342
DaunJarak (300).jpg,4032,3024,Daun Jarak,1450,850,3382,2358
DaunJarak (301).jpg,4032,3024,Daun Jarak,1430,814,3394,2290
DaunJarak (302).jpg,4032,3024,Daun Jarak,1002,350,3350,2738
DaunJarak (303).jpg,4032,3024,Daun Jarak,1154,470,3566,2898
DaunJarak (304).jpg,4032,3024,Daun Jarak,1362,518,3870,3022
DaunJarak (305).jpg,4032,3024,Daun Jarak,1430,706,3638,3018
DaunJarak (306).jpg,4032,3024,Daun Jarak,1446,558,3538,2874
DaunJarak (307).jpg,4032,3024,Daun Jarak,1182,614,3778,2958
DaunJarak (308).jpg,4032,3024,Daun Jarak,1194,434,3322,2566
DaunJarak (309).jpg,4032,3024,Daun Jarak,1326,670,3610,2702
DaunJarak (31).jpg,700,700,Daun Jarak,262,424,533,683
DaunJarak (31).jpg,700,700,Daun Jarak,163,133,435,412
DaunJarak (310).jpg,4032,3024,Daun Jarak,1174,530,3322,2550
DaunJarak (311).jpg,4032,3024,Daun Jarak,1178,562,3270,2502
DaunJarak (312).jpg,4032,3024,Daun Jarak,1378,370,3202,2362
DaunJarak (313).jpg,4032,3024,Daun Jarak,1554,446,3178,2314
DaunJarak (314).jpg,4032,3024,Daun Jarak,1414,442,3542,2378
DaunJarak (315).jpg,4032,3024,Daun Jarak,1366,634,3366,2458
DaunJarak (316).jpg,4032,3024,Daun Jarak,1702,418,3702,2214
DaunJarak (317).jpg,4032,3024,Daun Jarak,1638,610,3430,2190
DaunJarak (318).jpg,4032,3024,Daun Jarak,1666,858,3682,2414
DaunJarak (319).jpg,4032,3024,Daun Jarak,1158,266,3838,2646
DaunJarak (32).jpg,1000,1000,Daun Jarak,6,86,817,798
DaunJarak (320).jpg,4032,3024,Daun Jarak,1382,430,3378,2490
DaunJarak (321).jpg,4032,3024,Daun Jarak,1142,366,3438,2658
DaunJarak (322).jpg,4032,3024,Daun Jarak,1478,498,3606,2562
DaunJarak (323).jpg,4032,3024,Daun Jarak,1406,294,3642,2342
DaunJarak (324).jpg,4032,3024,Daun Jarak,1218,410,3494,2370
DaunJarak (325).jpg,4032,3024,Daun Jarak,1566,550,3530,2314
DaunJarak (326).jpg,4032,3024,Daun Jarak,722,154,3290,2734
DaunJarak (327).jpg,4032,3024,Daun Jarak,790,282,3282,2614
DaunJarak (328).jpg,4032,3024,Daun Jarak,1270,342,3670,2686
DaunJarak (329).jpg,4032,3024,Daun Jarak,1154,234,3270,2506
DaunJarak (33).jpg,284,177,Daun Jarak,42,3,265,162
DaunJarak (330).jpg,4032,3024,Daun Jarak,942,306,3750,2898
DaunJarak (331).jpg,4032,3024,Daun Jarak,950,578,3342,2854
DaunJarak (332).jpg,4032,3024,Daun Jarak,822,842,2698,2406
DaunJarak (333).jpg,4032,3024,Daun Jarak,1130,246,3502,2602
DaunJarak (334).jpg,4032,3024,Daun Jarak,1310,386,3518,2546
DaunJarak (335).jpg,4032,3024,Daun Jarak,1318,278,3334,2342
DaunJarak (336).jpg,4032,3024,Daun Jarak,1102,526,3178,2678
DaunJarak (337).jpg,4032,3024,Daun Jarak,1114,218,3198,2498
DaunJarak (338).jpg,4032,3024,Daun Jarak,1686,562,3406,2398
DaunJarak (339).jpg,4032,3024,Daun Jarak,1106,354,3478,2566
DaunJarak (34).jpg,640,640,Daun Jarak,76,4,542,447
DaunJarak (340).jpg,4032,3024,Daun Jarak,1554,262,3638,2210
DaunJarak (341).jpg,4032,3024,Daun Jarak,1162,350,3230,2530
DaunJarak (342).jpg,4032,3024,Daun Jarak,1234,202,3950,2914
DaunJarak (343).jpg,4032,3024,Daun Jarak,1182,330,3710,2870
DaunJarak (344).jpg,4032,3024,Daun Jarak,786,454,2954,2586
DaunJarak (345).jpg,4032,3024,Daun Jarak,1538,686,3414,2350
DaunJarak (346).jpg,4032,3024,Daun Jarak,1558,774,3310,2722
DaunJarak (347).jpg,4032,3024,Daun Jarak,890,350,3322,3010
DaunJarak (348).jpg,4032,3024,Daun Jarak,1010,518,3478,2794
DaunJarak (349).jpg,4032,3024,Daun Jarak,1254,390,3330,2662
DaunJarak (35).jpg,300,300,Daun Jarak,59,72,300,299
DaunJarak (350).jpg,4032,3024,Daun Jarak,1118,154,3078,2298
DaunJarak (351).jpg,4032,3024,Daun Jarak,1050,190,3314,2630
DaunJarak (352).jpg,4032,3024,Daun Jarak,1170,458,3430,2522
DaunJarak (353).jpg,4032,3024,Daun Jarak,1150,506,3314,2446
DaunJarak (354).jpg,4032,3024,Daun Jarak,1070,566,3062,2790
DaunJarak (355).jpg,4032,3024,Daun Jarak,1250,522,3532,3024
DaunJarak (356).jpg,4032,3024,Daun Jarak,1230,546,3398,3018
DaunJarak (357).jpg,4032,3024,Daun Jarak,982,566,3402,2766
DaunJarak (358).jpg,4032,3024,Daun Jarak,1066,438,3518,2650
DaunJarak (359).jpg,4032,3024,Daun Jarak,1154,306,2970,2178
DaunJarak (36).jpg,1000,1000,Daun Jarak,244,212,522,566
DaunJarak (36).jpg,1000,1000,Daun Jarak,475,22,761,240
DaunJarak (360).jpg,4032,3024,Daun Jarak,886,246,2930,2874
DaunJarak (361).jpg,4032,3024,Daun Jarak,1374,606,3506,2634
DaunJarak (362).jpg,4032,3024,Daun Jarak,1118,302,3730,2706
DaunJarak (363).jpg,4032,3024,Daun Jarak,1098,374,3446,2562
DaunJarak (364).jpg,4032,3024,Daun Jarak,1538,810,3438,2526
DaunJarak (365).jpg,4032,3024,Daun Jarak,1634,442,3490,2142
DaunJarak (366).jpg,4032,3024,Daun Jarak,1382,486,3270,2506
DaunJarak (367).jpg,4032,3024,Daun Jarak,1206,538,3034,2298
DaunJarak (368).jpg,4032,3024,Daun Jarak,1534,562,3614,2758
DaunJarak (369).jpg,4032,3024,Daun Jarak,1482,622,3546,2810
DaunJarak (37).jpg,3024,4032,Daun Jarak,356,1308,2514,3350
DaunJarak (37).jpg,3024,4032,Daun Jarak,9,1,946,1766
DaunJarak (37).jpg,3024,4032,Daun Jarak,695,1,2672,1387
DaunJarak (37).jpg,3024,4032,Daun Jarak,2109,13,3024,1710
DaunJarak (370).jpg,4032,3024,Daun Jarak,1334,658,3302,2714
DaunJarak (371).jpg,4032,3024,Daun Jarak,514,334,2810,2650
DaunJarak (372).jpg,4032,3024,Daun Jarak,1510,602,3602,2802
DaunJarak (373).jpg,4032,3024,Daun Jarak,1690,662,3610,2698
DaunJarak (374).jpg,4032,3024,Daun Jarak,1418,714,2962,2370
DaunJarak (375).jpg,4032,3024,Daun Jarak,1630,526,3294,2274
DaunJarak (376).jpg,4032,3024,Daun Jarak,1514,586,3102,2246
DaunJarak (377).jpg,4032,3024,Daun Jarak,1558,754,3306,2394
DaunJarak (378).jpg,4032,3024,Daun Jarak,1786,690,3326,2274
DaunJarak (379).jpg,4032,3024,Daun Jarak,1014,370,3214,2326
DaunJarak (38).jpg,3024,4032,Daun Jarak,909,2076,2404,3429
DaunJarak (38).jpg,3024,4032,Daun Jarak,1267,1023,2477,2276
DaunJarak (38).jpg,3024,4032,Daun Jarak,104,871,1404,2387
DaunJarak (38).jpg,3024,4032,Daun Jarak,925,481,1535,1234
DaunJarak (38).jpg,3024,4032,Daun Jarak,1641,671,2098,1155
DaunJarak (38).jpg,3024,4032,Daun Jarak,2172,934,3024,2398
DaunJarak (38).jpg,3024,4032,Daun Jarak,1230,1,2609,718
DaunJarak (38).jpg,3024,4032,Daun Jarak,6,1,1183,955
DaunJarak (380).jpg,4032,3024,Daun Jarak,1254,374,3266,2282
DaunJarak (381).jpg,4032,3024,Daun Jarak,1230,574,2878,2062
DaunJarak (382).jpg,4032,3024,Daun Jarak,1086,434,3418,2514
DaunJarak (383).jpg,4032,3024,Daun Jarak,934,522,3046,2610
DaunJarak (384).jpg,4032,3024,Daun Jarak,1214,586,3118,2478
DaunJarak (385).jpg,4032,3024,Daun Jarak,986,342,3006,2234
DaunJarak (386).jpg,4032,3024,Daun Jarak,1238,646,2970,2330
DaunJarak (387).jpg,4032,3024,Daun Jarak,1458,294,3182,2118
DaunJarak (388).jpg,4032,3024,Daun Jarak,1346,302,3058,2122
DaunJarak (389).jpg,4032,3024,Daun Jarak,1390,618,3294,2330
DaunJarak (39).jpg,3024,4032,Daun Jarak,430,923,2683,3139
DaunJarak (390).jpg,4032,3024,Daun Jarak,1454,566,3354,2298
DaunJarak (391).jpg,4032,3024,Daun Jarak,1182,498,3450,2962
DaunJarak (392).jpg,4032,3024,Daun Jarak,1062,666,3170,2958
DaunJarak (393).jpg,4032,3024,Daun Jarak,2234,822,3678,2358
DaunJarak (393).jpg,4032,3024,Daun Jarak,190,602,1806,2294
DaunJarak (394).jpg,4032,3024,Daun Jarak,510,554,1970,2130
DaunJarak (394).jpg,4032,3024,Daun Jarak,2422,742,3858,2206
DaunJarak (395).jpg,4032,3024,Daun Jarak,1850,958,2970,2126
DaunJarak (395).jpg,4032,3024,Daun Jarak,690,1102,1486,1906
DaunJarak (396).jpg,4032,3024,Daun Jarak,906,1134,1634,1942
DaunJarak (396).jpg,4032,3024,Daun Jarak,2014,1086,3106,2162
DaunJarak (397).jpg,4032,3024,Daun Jarak,1986,1050,3142,2182
DaunJarak (397).jpg,4032,3024,Daun Jarak,914,1226,1646,1946
DaunJarak (398).jpg,4032,3024,Daun Jarak,902,450,2114,1802
DaunJarak (398).jpg,4032,3024,Daun Jarak,2310,654,3430,1698
DaunJarak (399).jpg,4032,3024,Daun Jarak,2158,934,3234,1986
DaunJarak (399).jpg,4032,3024,Daun Jarak,762,578,1914,1894
DaunJarak (4).jpg,4032,3024,Daun Jarak,1574,502,3470,2170
DaunJarak (40).jpg,3024,4032,Daun Jarak,714,966,2493,2897
DaunJarak (40).jpg,3024,4032,Daun Jarak,2214,1808,3024,2861
DaunJarak (400).jpg,4032,3024,Daun Jarak,1182,134,3298,2462
DaunJarak (401).jpg,4032,3024,Daun Jarak,974,166,3554,2358
DaunJarak (402).jpg,4032,3024,Daun Jarak,1370,430,3346,2458
DaunJarak (403).jpg,4032,3024,Daun Jarak,1114,178,2638,2070
DaunJarak (403).jpg,4032,3024,Daun Jarak,2626,718,3834,2010
DaunJarak (404).jpg,4032,3024,Daun Jarak,2498,646,3742,1962
DaunJarak (404).jpg,4032,3024,Daun Jarak,1246,302,2590,1934
DaunJarak (405).jpg,4032,3024,Daun Jarak,1054,406,2386,1986
DaunJarak (405).jpg,4032,3024,Daun Jarak,2422,898,3710,2166
DaunJarak (406).jpg,4032,3024,Daun Jarak,1162,390,2462,1914
DaunJarak (406).jpg,4032,3024,Daun Jarak,2470,830,3678,2046
DaunJarak (407).jpg,4032,3024,Daun Jarak,1622,538,2814,2026
DaunJarak (407).jpg,4032,3024,Daun Jarak,2810,942,3750,2102
DaunJarak (408).jpg,4032,3024,Daun Jarak,2862,994,3946,2322
DaunJarak (408).jpg,4032,3024,Daun Jarak,1710,630,2946,2050
DaunJarak (409).jpg,4032,3024,Daun Jarak,1322,546,3050,2258
DaunJarak (41).jpg,4032,3024,Daun Jarak,990,534,2970,2238
DaunJarak (41).jpg,4032,3024,Daun Jarak,1761,1,2946,834
DaunJarak (41).jpg,4032,3024,Daun Jarak,2722,1698,3902,2838
DaunJarak (410).jpg,4032,3024,Daun Jarak,1182,634,2614,2146
DaunJarak (411).jpg,4032,3024,Daun Jarak,1266,598,2690,1998
DaunJarak (412).jpg,4032,3024,Daun Jarak,1318,598,3330,2370
DaunJarak (413).jpg,4032,3024,Daun Jarak,1406,882,3242,2514
DaunJarak (414).jpg,4032,3024,Daun Jarak,1206,394,3054,2090
DaunJarak (415).jpg,4032,3024,Daun Jarak,1614,522,3230,2146
DaunJarak (416).jpg,4032,3024,Daun Jarak,1486,842,3082,2394
DaunJarak (417).jpg,4032,3024,Daun Jarak,1246,678,3174,2566
DaunJarak (418).jpg,4032,3024,Daun Jarak,1318,678,3094,2410
DaunJarak (419).jpg,4032,3024,Daun Jarak,1502,738,3634,2754
DaunJarak (42).jpg,3024,4032,Daun Jarak,856,1313,2598,2981
DaunJarak (42).jpg,3024,4032,Daun Jarak,14,1944,925,3050
DaunJarak (420).jpg,4032,3024,Daun Jarak,1434,774,3018,2342
DaunJarak (421).jpg,4032,3024,Daun Jarak,2066,602,3434,1762
DaunJarak (422).jpg,4032,3024,Daun Jarak,2186,462,3442,1586
DaunJarak (423).jpg,4032,3024,Daun Jarak,2126,190,3546,1478
DaunJarak (424).jpg,4032,3024,Daun Jarak,2198,230,3566,1470
DaunJarak (425).jpg,4032,3024,Daun Jarak,1650,994,2854,2002
DaunJarak (426).jpg,4032,3024,Daun Jarak,1966,910,3254,2062
DaunJarak (427).jpg,4032,3024,Daun Jarak,1542,946,3242,2510
DaunJarak (428).jpg,4032,3024,Daun Jarak,1518,766,3386,2398
DaunJarak (429).jpg,4032,3024,Daun Jarak,926,486,3598,2850
DaunJarak (43).jpg,4032,3024,Daun Jarak,1282,426,2994,2098
DaunJarak (430).jpg,4032,3024,Daun Jarak,1774,670,3790,2442
DaunJarak (431).jpg,4032,3024,Daun Jarak,1222,526,3418,2602
DaunJarak (432).jpg,4032,3024,Daun Jarak,1406,570,3570,2482
DaunJarak (433).jpg,4032,3024,Daun Jarak,1770,838,3686,2498
DaunJarak (434).jpg,4032,3024,Daun Jarak,1706,622,3650,2298
DaunJarak (435).jpg,4032,3024,Daun Jarak,1610,798,3650,2454
DaunJarak (436).jpg,4032,3024,Daun Jarak,1242,514,3250,2570
DaunJarak (437).jpg,4032,3024,Daun Jarak,1278,478,3362,2598
DaunJarak (438).jpg,4032,3024,Daun Jarak,1002,846,2702,2586
DaunJarak (439).jpg,4032,3024,Daun Jarak,946,686,2778,2482
DaunJarak (44).jpg,3024,4032,Daun Jarak,588,1771,2683,3729
DaunJarak (440).jpg,4032,3024,Daun Jarak,1802,990,3378,2462
DaunJarak (441).jpg,4032,3024,Daun Jarak,1942,1038,3578,2434
DaunJarak (442).jpg,4032,3024,Daun Jarak,1718,574,3126,2106
DaunJarak (443).jpg,4032,3024,Daun Jarak,2086,714,3398,2110
DaunJarak (444).jpg,4032,3024,Daun Jarak,1898,650,3358,2042
DaunJarak (445).jpg,4032,3024,Daun Jarak,1546,410,3110,1958
DaunJarak (446).jpg,4032,3024,Daun Jarak,1378,614,3122,2054
DaunJarak (447).jpg,4032,3024,Daun Jarak,1286,662,3030,2246
DaunJarak (448).jpg,4032,3024,Daun Jarak,1638,598,3322,2082
DaunJarak (449).jpg,4032,3024,Daun Jarak,1322,630,2954,2010
DaunJarak (45).jpg,3024,4032,Daun Jarak,551,1513,2693,3560
DaunJarak (46).jpg,3024,4032,Daun Jarak,451,1050,2783,3360
DaunJarak (47).jpg,4032,3024,Daun Jarak,870,130,3822,2794
DaunJarak (48).jpg,4032,3024,Daun Jarak,878,82,3614,2706
DaunJarak (49).jpg,3024,4032,Daun Jarak,383,1239,2677,3539
DaunJarak (5).jpg,4032,3024,Daun Jarak,1814,706,3510,2194
DaunJarak (50).jpg,4032,3024,Daun Jarak,1306,314,3530,2610
DaunJarak (51).jpg,3024,4032,Daun Jarak,325,1239,2709,3644
DaunJarak (52).jpg,4032,3024,Daun Jarak,1238,302,3630,2718
DaunJarak (53).jpg,3024,4032,Daun Jarak,572,1323,2577,3276
DaunJarak (54).jpg,3024,4032,Daun Jarak,1,1,3024,3871
DaunJarak (55).jpg,4032,3024,Daun Jarak,1,1,3870,3024
DaunJarak (56).jpg,4032,3024,Daun Jarak,318,1,4032,3024
DaunJarak (57).jpg,4032,3024,Daun Jarak,1,1,3722,3024
DaunJarak (58).jpg,3024,4032,Daun Jarak,193,944,2862,3544
DaunJarak (59).jpg,3024,4032,Daun Jarak,125,413,2830,3023
DaunJarak (6).jpg,4032,3024,Daun Jarak,1718,490,3778,2330
DaunJarak (60).jpg,3024,4032,Daun Jarak,241,739,2941,3476
DaunJarak (61).jpg,4032,3024,Daun Jarak,546,282,3258,2938
DaunJarak (62).jpg,3024,4032,Daun Jarak,130,992,2646,3555
DaunJarak (63).jpg,4032,3024,Daun Jarak,1018,282,3518,2598
DaunJarak (64).jpg,4032,3024,Daun Jarak,1042,210,3646,2806
DaunJarak (65).jpg,4032,3024,Daun Jarak,1018,142,3570,2854
DaunJarak (66).jpg,4032,3024,Daun Jarak,1138,74,3334,2882
DaunJarak (67).jpg,4032,3024,Daun Jarak,1706,70,3538,2922
DaunJarak (68).jpg,4032,3024,Daun Jarak,220,1,3946,2538
DaunJarak (69).jpg,4032,3024,Daun Jarak,342,1,3734,2446
DaunJarak (7).jpg,4032,3024,Daun Jarak,1066,602,3142,2426
DaunJarak (70).jpg,3024,4032,Daun Jarak,419,550,2877,3150
DaunJarak (71).jpg,4032,3024,Daun Jarak,562,162,3118,2582
DaunJarak (72).jpg,3024,4032,Daun Jarak,1104,1534,2698,3050
DaunJarak (72).jpg,3024,4032,Daun Jarak,219,1713,1114,2602
DaunJarak (73).jpg,4032,3024,Daun Jarak,1498,302,3026,1930
DaunJarak (73).jpg,4032,3024,Daun Jarak,1698,1926,2574,2830
DaunJarak (74).jpg,3024,4032,Daun Jarak,804,2060,2477,3913
DaunJarak (74).jpg,3024,4032,Daun Jarak,667,908,1773,1981
DaunJarak (75).jpg,3024,4032,Daun Jarak,546,129,2178,1934
DaunJarak (75).jpg,3024,4032,Daun Jarak,1256,2055,2362,3102
DaunJarak (76).jpg,4032,3024,Daun Jarak,930,1274,1974,2386
DaunJarak (76).jpg,4032,3024,Daun Jarak,2078,542,3926,2206
DaunJarak (77).jpg,3024,4032,Daun Jarak,204,844,2872,3666
DaunJarak (78).jpg,3024,4032,Daun Jarak,193,823,2783,3560
DaunJarak (79).jpg,4032,3024,Daun Jarak,894,238,3742,2890
DaunJarak (8).jpg,700,701,Daun Jarak,19,131,283,350
DaunJarak (8).jpg,700,701,Daun Jarak,52,337,383,630
DaunJarak (8).jpg,700,701,Daun Jarak,437,265,637,466
DaunJarak (8).jpg,700,701,Daun Jarak,18,137,282,349
DaunJarak (8).jpg,700,701,Daun Jarak,57,1,284,160
DaunJarak (8).jpg,700,701,Daun Jarak,474,31,687,201
DaunJarak (80).jpg,3024,4032,Daun Jarak,383,1076,2651,3550
DaunJarak (81).jpg,3024,4032,Daun Jarak,346,487,2641,2902
DaunJarak (82).jpg,4032,3024,Daun Jarak,998,282,3562,2666
DaunJarak (83).jpg,4032,3024,Daun Jarak,1150,258,3302,2726
DaunJarak (84).jpg,4032,3024,Daun Jarak,1054,1,3162,2368
DaunJarak (85).jpg,4032,3024,Daun Jarak,894,270,3318,2810
DaunJarak (86).jpg,4032,3024,Daun Jarak,1062,330,3442,2818
DaunJarak (87).jpg,4032,3024,Daun Jarak,950,194,3274,2650
DaunJarak (88).jpg,4032,3024,Daun Jarak,898,182,3466,2842
DaunJarak (89).jpg,4032,3024,Daun Jarak,774,258,3374,2858
DaunJarak (9).jpg,700,700,Daun Jarak,358,269,590,503
DaunJarak (9).jpg,700,700,Daun Jarak,212,38,538,433
DaunJarak (9).jpg,700,700,Daun Jarak,53,129,297,520
DaunJarak (90).jpg,4032,3024,Daun Jarak,930,346,3266,2666
DaunJarak (91).jpg,4032,3024,Daun Jarak,906,86,3502,2718
DaunJarak (92).jpg,4032,3024,Daun Jarak,850,306,3394,2746
DaunJarak (93).jpg,4032,3024,Daun Jarak,1306,78,3730,2614
DaunJarak (94).jpg,4032,3024,Daun Jarak,1298,94,3594,2642
DaunJarak (95).jpg,4032,3024,Daun Jarak,1306,150,3626,2718
DaunJarak (96).jpg,4032,3024,Daun Jarak,1462,270,3670,2750
DaunJarak (97).jpg,4032,3024,Daun Jarak,1330,206,3526,2526
DaunJarak (98).jpg,3024,4032,Daun Jarak,188,897,2872,3613
DaunJarak (99).jpg,4032,3024,Daun Jarak,390,194,3122,2886
DaunKapuk (1).jpg,3024,4032,Daun Kapuk,925,1,2162,3518
DaunKapuk (10).jpg,4032,3024,Daun Kapuk,558,6,3738,2862
DaunKapuk (10).jpg,4032,3024,Daun Kapuk,1178,874,2770,2498
DaunKapuk (100).jpg,4032,3024,Daun Kapuk,1610,438,4032,3009
DaunKapuk (101).jpg,4032,3024,Daun Kapuk,1230,462,4030,3024
DaunKapuk (102).jpg,4032,3024,Daun Kapuk,978,66,4032,3022
DaunKapuk (102).jpg,4032,3024,Daun Kapuk,2998,514,4032,2626
DaunKapuk (103).jpg,4032,3024,Daun Kapuk,1230,486,4026,3024
DaunKapuk (103).jpg,4032,3024,Daun Kapuk,2722,1174,4032,2943
DaunKapuk (104).jpg,4032,3024,Daun Kapuk,1254,538,2718,2418
DaunKapuk (105).jpg,4032,3024,Daun Kapuk,1610,1066,2794,2646
DaunKapuk (106).jpg,4032,3024,Daun Kapuk,1130,246,3066,2646
DaunKapuk (107).jpg,4032,3024,Daun Kapuk,1474,166,3606,2890
DaunKapuk (108).jpg,4032,3024,Daun Kapuk,1190,30,3274,2726
DaunKapuk (109).jpg,4032,3024,Daun Kapuk,1346,150,3250,2622
DaunKapuk (11).jpg,4032,3024,Daun Kapuk,1,1,4032,3024
DaunKapuk (110).jpg,4032,3024,Daun Kapuk,1286,218,3154,2686
DaunKapuk (111).jpg,4032,3024,Daun Kapuk,1198,98,3170,2734
DaunKapuk (112).jpg,4032,3024,Daun Kapuk,1398,26,3306,2618
DaunKapuk (113).jpg,4032,3024,Daun Kapuk,1626,274,3458,2610
DaunKapuk (114).jpg,4032,3024,Daun Kapuk,1430,178,3314,2634
DaunKapuk (115).jpg,4032,3024,Daun Kapuk,1462,306,3358,2790
DaunKapuk (116).jpg,4032,3024,Daun Kapuk,1530,450,3294,2746
DaunKapuk (117).jpg,4032,3024,Daun Kapuk,1790,754,3298,2382
DaunKapuk (118).jpg,4032,3024,Daun Kapuk,1458,462,3234,2722
DaunKapuk (119).jpg,4032,3024,Daun Kapuk,1014,62,3086,2706
DaunKapuk (12).jpg,4032,3024,Daun Kapuk,1,1,4022,3022
DaunKapuk (120).jpg,4032,3024,Daun Kapuk,690,562,3446,2710
DaunKapuk (120).jpg,4032,3024,Daun Kapuk,1202,1310,2482,2246
DaunKapuk (121).jpg,4032,3024,Daun Kapuk,1290,262,3418,2854
DaunKapuk (122).jpg,4032,3024,Daun Kapuk,1790,918,3026,2186
DaunKapuk (123).jpg,4032,3024,Daun Kapuk,1142,862,3206,2562
DaunKapuk (124).jpg,4032,3024,Daun Kapuk,1126,910,2890,2374
DaunKapuk (125).jpg,4032,3024,Daun Kapuk,706,382,3585,3024
DaunKapuk (125).jpg,4032,3024,Daun Kapuk,2146,1802,3438,3024
DaunKapuk (126).jpg,4032,3024,Daun Kapuk,630,802,3608,3024
DaunKapuk (127).jpg,4032,3024,Daun Kapuk,1206,642,3654,3024
DaunKapuk (127).jpg,4032,3024,Daun Kapuk,2042,1506,3478,2930
DaunKapuk (128).jpg,4032,3024,Daun Kapuk,1082,214,3306,2826
DaunKapuk (129).jpg,4032,3024,Daun Kapuk,1238,330,3158,2694
DaunKapuk (13).jpg,4032,3024,Daun Kapuk,282,14,3594,2918
DaunKapuk (130).jpg,4032,3024,Daun Kapuk,1290,730,3446,2478
DaunKapuk (131).jpg,4032,3024,Daun Kapuk,1174,354,3442,2666
DaunKapuk (132).jpg,4032,3024,Daun Kapuk,798,146,3354,2822
DaunKapuk (133).jpg,4032,3024,Daun Kapuk,1074,550,3370,2966
DaunKapuk (134).jpg,4032,3024,Daun Kapuk,1102,218,3778,2918
DaunKapuk (135).jpg,4032,3024,Daun Kapuk,1270,490,3530,2830
DaunKapuk (136).jpg,4032,3024,Daun Kapuk,714,42,3526,2778
DaunKapuk (137).jpg,4032,3024,Daun Kapuk,1358,294,4031,3024
DaunKapuk (138).jpg,4032,3024,Daun Kapuk,1294,570,3570,2642
DaunKapuk (139).jpg,4032,3024,Daun Kapuk,854,154,3586,2942
DaunKapuk (139).jpg,4032,3024,Daun Kapuk,1994,1190,3002,2294
DaunKapuk (14).jpg,4032,3024,Daun Kapuk,466,146,3258,2718
DaunKapuk (140).jpg,4032,3024,Daun Kapuk,1394,478,3282,2678
DaunKapuk (141).jpg,4032,3024,Daun Kapuk,810,346,3556,3024
DaunKapuk (142).jpg,4032,3024,Daun Kapuk,1570,1066,2990,2506
DaunKapuk (143).jpg,4032,3024,Daun Kapuk,850,318,3230,2730
DaunKapuk (144).jpg,4032,3024,Daun Kapuk,1026,270,3510,2834
DaunKapuk (145).jpg,4032,3024,Daun Kapuk,918,214,3530,2690
DaunKapuk (146).jpg,4032,3024,Daun Kapuk,1,3,4032,3024
DaunKapuk (147).jpg,4032,3024,Daun Kapuk,934,66,3646,2762
DaunKapuk (148).jpg,4032,3024,Daun Kapuk,1,12,4032,3024
DaunKapuk (149).jpg,4032,3024,Daun Kapuk,1038,86,3558,2662
DaunKapuk (15).jpg,4032,3024,Daun Kapuk,73,1,3354,2970
DaunKapuk (150).jpg,4032,3024,Daun Kapuk,1,13,4032,3024
DaunKapuk (151).jpg,4032,3024,Daun Kapuk,652,1,4032,2470
DaunKapuk (152).jpg,4032,3024,Daun Kapuk,534,294,4032,3021
DaunKapuk (153).jpg,4032,3024,Daun Kapuk,1694,750,3590,2382
DaunKapuk (154).jpg,4032,3024,Daun Kapuk,994,146,3618,2718
DaunKapuk (155).jpg,4032,3024,Daun Kapuk,746,486,2950,2418
DaunKapuk (156).jpg,4032,3024,Daun Kapuk,790,290,3474,2910
DaunKapuk (157).jpg,4032,3024,Daun Kapuk,1026,26,4024,3024
DaunKapuk (158).jpg,4032,3024,Daun Kapuk,645,1,4014,2734
DaunKapuk (159).jpg,4032,3024,Daun Kapuk,738,1,4022,2894
DaunKapuk (16).jpg,4032,3024,Daun Kapuk,1,1,3750,3024
DaunKapuk (160).jpg,4032,3024,Daun Kapuk,1242,586,3150,2510
DaunKapuk (161).jpg,4032,3024,Daun Kapuk,1554,490,3230,2418
DaunKapuk (162).jpg,4032,3024,Daun Kapuk,1578,714,2786,2138
DaunKapuk (163).jpg,4032,3024,Daun Kapuk,1626,602,2910,2214
DaunKapuk (164).jpg,4032,3024,Daun Kapuk,1562,234,3610,2730
DaunKapuk (165).jpg,4032,3024,Daun Kapuk,518,250,3766,2782
DaunKapuk (166).jpg,4032,3024,Daun Kapuk,1,1,4032,3024
DaunKapuk (167).jpg,4032,3024,Daun Kapuk,1,1,4032,3024
DaunKapuk (168).jpg,4032,3024,Daun Kapuk,1414,286,3478,2570
DaunKapuk (169).jpg,4032,3024,Daun Kapuk,1390,334,3350,2602
DaunKapuk (17).jpg,4032,3024,Daun Kapuk,194,1,3030,3024
DaunKapuk (170).jpg,4032,2268,Daun Kapuk,1414,104,3141,2163
DaunKapuk (171).jpg,4032,2268,Daun Kapuk,690,252,2848,2028
DaunKapuk (172).jpg,4032,2268,Daun Kapuk,769,249,2941,2035
DaunKapuk (173).jpg,4032,2268,Daun Kapuk,890,293,3072,2125
DaunKapuk (174).jpg,4032,2268,Daun Kapuk,869,304,3217,2212
DaunKapuk (175).jpg,4032,2268,Daun Kapuk,1386,207,3041,2268
DaunKapuk (176).jpg,4032,2268,Daun Kapuk,1452,162,3083,2181
DaunKapuk (177).jpg,4032,2268,Daun Kapuk,1476,180,3083,2153
DaunKapuk (178).jpg,4032,2268,Daun Kapuk,1679,193,3200,2098
DaunKapuk (179).jpg,4032,2268,Daun Kapuk,841,493,2728,2004
